,PhoneID,battery,year,month,brand,model,weight,CPU model,CPU freq,CPU cores,SIM cards,ROM,RAM,screen size,resolution,screen material,front camera,rear camera,rear camera specs,charging port,price,comments
1177,56144973581,以官网信息为准,2019年,9月,,iPhone 11 Pro,188,,,,2个,,,,,OLED,,,,Lightning（iPhone）,9399,1600
1178,18654358480,1950mAh,2017年,11月,chilli,t33,约140g（以实际重量为准）,其他,,,2个,,,5.0英寸,其他,其他,,后置单摄,,Micro USB,199,1500
1179,55734447615,4500mAh（typ）,2019年,8月,,Redmi Note8 Pro,199.8,,,,2个,,,,,其他,,,,Type-C,1469,1600
1180,56563818294,,,,,,,,,,,,,,,,,,,,349,1500
1181,54312529068,4000mAh（典型值）,2018年,12月,HUAWEI,华为畅享9,168,,,,2个,,,,,TFT,,,,Micro USB,999,1500
1182,52110944619,4000mAh,2018年,12月,,畅享 9,约168克,,,,2个,,,,,TFT,,,,Micro USB,968,1600
1183,1.00E+11,3320,2019年,2月,NOKIA,Nokia 9 PureView,173,骁龙845（SDM845）,,,2个,,,5.99英寸,2880x1440,POLED,,后置五摄,,Type-C,3999,1600
1184,48432661221,4000mAh,2019年,6月,HUAWEI,荣耀20pro,182,,,,2个,,,,,TFT LCD（IPS）,,,,Type-C,2499,1500
1185,63397237424,,,,,,,,,,,,,,,,,,,,4189,1500
1186,28223441652,3300,2018年,6月,,以官网信息为准,以官网信息为准,,,,2个,,,,,其他,,,,Type-C,779,1500
1187,1.00E+11,1700,2019年,9月,Philips,E516,110,其他,,,2个,,,2.31英寸,240*320,TFT,,后置单摄,,Micro USB,339,1600
1188,56177164560,4000mAh（典型值） 3900mAh（最小值）,2019年,9月,HUAWEI,荣耀Play3,176g ,,,,2个,,,,,IPS,,,,Micro USB,799,1700
1189,52543778237,4200mAh（典型值）,2019年,7月,HUAWEI,HUAWEI Mate 20 X (5G),约233克（含电池）,,,,2个,,,,,OLED,,,,Type-C,6999,1500
1190,44033283662,3400（典型值）,2019年,3月,,华为畅享 9S,390,,,,2个,,,,,其他,,,,Micro USB,969,1600
1191,34138944006,4000mAh（典型值） 3900mAh（最小值）,2018年,10月,HUAWEI,荣耀畅玩8c,约167.2g克（含电池）,,,,2个,,,,,IPS,,,,Micro USB,849.8,1500
1192,1.00E+11,3000,2019年,1月,Philips,飞利浦E280,137.4,其他,,,2个,,,2.8英寸,240*320,其他,,后置单摄,,Micro USB,299,1500
1193,57693695323,4000mAh,2019年,10月,OPPO,OPPO Ace,约200g,,,,2个,,,,,AMOLED,,,,Type-C,2999,1500
1194,39212578294,,,,,,,,,,,,,,,,,,,,1245,1500
1195,20677126527,3100,2018年,6月,美图,美图T9,约183,,,,2个,,,,,AMOLED,,,,Type-C,1249,1500
1196,16983946257,3580,2017年,9月,美图,T8s,170,,,,1个,,,,,AMOLED,,,,Type-C,1298,1500
1197,1.00E+11,3900,2019年,10月,K-Touch,X25,190,MT6763T,,,2个,,,6.26英寸,1520*720,TFT,,后置单摄,,其它接口,679,1500
1198,58111727464,3800,2019年,10月,,一加7T,190,,,,2个,,,,,AMOLED,,,,Type-C,3299,1500
1199,33690849903,,,,,,,,,,,,,,,,,,,,3588,1500
1200,38475323133,,,,,,,,,,,,,,,,,,,,3588,1500
1201,56921895028,以官网信息为准,2019年,9月,Apple,iPhone11ProMax,226,,,,2个,,,,,OLED,,,,Lightning（iPhone）,9128,1500
1202,32402190380,,,,,,,,,,,,,,,,,,,,899,1500
1203,1.00E+11,3020mAh（典型值） 2920mAh（最小值）,2019年,9月,HUAWEI,荣耀Play3e,约146克（含电池） 备注：实际重量依配置、制造工艺、测量方法的不同可能有所差异。,Mediatek MT6762R（联发科 MT6762R）,,,2个,,,5.71英寸,HD+  1520x720 像素,TFT LCD（IPS）,,后置单摄,,Micro USB,899,1500
1204,43558872816, 4000mAh（typ）,2019年,3月,XIAOMI,红米7,180克,,,,2个,,,,,其他,,,,Micro USB,765,1500
1205,11567019869,3580,2017年,2月,美图,T8,官网信息为准,,,,1个,,,,,AMOLED,,,,Type-C,1298,1500
1206,60030391833,4000mAh（典型值）,2019年,10月,,畅享10,约176g,,,,2个,,,,,TFT LCD（IPS）,,,,Micro USB,1399,1500
1207,1063666941,1200,2015年,10月,,,109,其他,其他,其他,1个,其他,其他,2.4英寸,240*320,其他,无,1个,30万像素,其他,209,1500
1208,54987905029,800,2018年,4月,,天语老人手机,91,,,,其他,,,,,TFT,,,,其它接口,99,1500
1209,44108166105,3020mAh（典型值）,2019年,3月,HUAWEI,华为畅享 9e,约150克（含电池）,,,,2个,,,,,TFT LCD（IPS）,,,,Micro USB,728,1500
1210,42193114742,350,2019年,1月,,·,70,其他,,,2个,,,1.5英寸,596120,LCD,,其他,,Mini USB,99,1500
1211,45878110173,,,,,,,,,,,,,,,,,,,,3688,1500
1212,39055822554,800,2017年,以官网信息为准,,V1,90,其他,,,2个,,,1.8英寸,596120,其他,,其他,,其它接口,99,1500
1213,41050980070,4000mAh（typ）,2019年,1月,XIAOMI,红米Note7,186,,,,2个,,,,,其他,,,,Type-C,958,1400
1214,53763236024,4000（典型值),2017年,以官网信息为准,HUAWEI,华为 Mate10,约186g（含电池）,,,,其他,,,,,其他,,,,Type-C,1588,1500
1215,57635112871,,,,,,,,,,,,,,,,,,,,3668,1500
1216,41441482358,约3750,2018年,9月,,荣耀8x,约175,,,,2个,,,,,IPS,,,,Micro USB,899,1400
1217,43095425719,800,2019年,3月,,3310T,150,其他,,,2个,,,其他英寸,240*320,其他,,后置单摄,,Micro USB,69,1500
1218,24286784437,3000mAh（典型值）,2017年,12月,HUAWEI,荣耀9青春,约149 g(含电池),其他,,,2个,,,其他英寸,其他,其他,,其他,,Micro USB,799,1400
1219,48837921915,4000mAh（typ）/3900mAh（min）,2019年,5月,XIAOMI,Redmi 7A,165,,,,2个,,,,,其他,,,,Micro USB,489,1500
1220,57728059240,,,,,,,,,,,,,,,,,,,,1999,1500
1221,39204528510,4000mAh(典型值）,2018年,10月,HUAWEI,华为畅享9plus,约173g(含电池),,,,2个,,,,,TFT,,,,Micro USB,1218,1400
1222,16322634421,3020,2018年,5月,HUAWEI,畅玩7,约142,其他,,,2个,,,5.45英寸,其他,IPS,,后置单摄,,Micro USB,499,1400
1223,30718880816,3400,2018年,7月,索尼（SONY）,Xperia XZ2 Premium,236,,,,2个,,,,,其他,,,,Type-C,3499,1400
1224,45104789994,3650,2019年,7月,HUAWEI,华为P30,165,,,,2个,,,,,OLED,,,,Type-C,3688,1400
1225,1.00E+11,,,,,,,,,,,,,,,,,,,,229,1700
1226,59461777257,3400mAh（典型值）,2019年,4月,,荣耀20i,164,,,,2个,,,,,其他,,,,Micro USB,999,1500
1227,60872287202,1000,2018年,以官网信息为准,Philips,107,78,其他,,,2个,,,其他英寸,以官网为准,其他,,其他,,Micro USB,97,1500
1228,28270225778,3000mAh(典型值）,2017年,以官网信息为准,HUAWEI,畅享7S,约143g(含电池),其他,,,2个,,,其他英寸,其他,其他,,其他,,Micro USB,899,1400
1229,32907412902,3750mAh,2018年,9月,,麦芒7,约172克（含电池）,,,,2个,,,,,TFT,,,,Type-C,1128,1400
1230,40354551811,4000mAh（典型值） 3900mAh（最小值）,2018年,12月,,华为荣耀V20,约180克（含电池）,麒麟980,,,2个,,,6.4英寸,1080*2310,IPS,,后置双摄,,Type-C,1958,1400
1231,34531029113,3500mAh（典型值）,2018年,10月,,诺基亚X7,185,,,,2个,,,,,LCD,,,,Type-C,1699,1400
1232,57268990546,4200mAh（典型值）,2019年,9月,HUAWEI,华为Mate30,196克（含电池）,,,,2个,,,,,OLED,,,,Type-C,3999,1500
1233,57323794698,4500,2019年,9月,vivo,NEX3,218.5,,,,2个,,,,,AMOLED,,,,其它接口,4998,1400
1234,19998283467,,,,,,,,,,,,,,,,,,,,12999,1400
1235,51396281571,1480,2019年,3月,,多亲手机,95,其他,,,2个,,,2.8英寸,320*240,IPS,,无后置摄像头,,Type-C,399,1400
1236,56179828357,4000mAh（典型值）,2019年,9月,,荣耀Play3,176g ,,,,2个,,,,,其他,,,,Micro USB,799,1500
1237,53140917675,以官网数据为准,2019年,7月,HUAWEI,荣耀9xpro,206g,,,,2个,,,,,LTPS,,,,Type-C,2199,1400
1238,17257019146,3000,2017年,10月,SUGAR,SUGAR C11,166,骁龙430（MSM8937）,,,2个,,,5.7英寸,1440*720,IPS,,后置单摄,,Micro USB,699,1400
1239,24225852283,1800,2017年,12月,Philips,E212A,135,其他,,,2个,,,2.8英寸,240x320,TFT,,后置单摄,,Micro USB,298,1400
1240,7534047,2900,2017年,10月,朵唯（DOOV）,L525,157.1,mt6750,,,2个,,,5.2英寸,1080×720,其他,,后置单摄,,Micro USB,569,1400
1241,28761599918,3100,2018年,6月,美图,T9,183,,,,2个,,,,,其他,,,,Type-C,1399,1400
1242,48755873938,4000mAh（typ）/3900mAh（min）,2019年,5月,XIAOMI,K20pro,191,骁龙855,,,2个,,,6.39 英寸,697416,其他,,后置三摄,,Type-C,2388,1400
1243,56111446783,,,,,,,,,,,,,,,,,,,,1539,1400
1244,1.00E+11,1700,2019年,4月,Philips,E289,158,其他,,,2个,,,2.4英寸,240*320,TFT,,后置单摄,,Micro USB,338,1400
1245,50643666816,4000mAh（典型值）,2019年,6月,,nova5i,178,,,,2个,,,,,其他,,,,Type-C,1999,1400
1246,30063327300,电池容量3020mAh （典型值）,2018年,6月,HUAWEI,畅享8e 青春版,约142克（含电池）,,,,2个,,,,,其他,,,,Micro USB,479,1400
1247,28767093983,3120mAh（typ）/3020mAh (min,2018年,5月,XIAOMI,小米8 SE,164,,,,2个,,,,,其他,,,,Type-C,1388,1400
1248,54327004311,1600,2018年,1月,Philips,E209J,109,其他,,,2个,,,2.8英寸,240x320,TFT,,后置单摄,,Micro USB,169,1400
1249,23186438709,2080,2017年,6月,纽曼（Newman）,M560,100g,其他,,,2个,,,2.4英寸,240×320,TFT,,后置单摄,,Micro USB,99,1400
1250,48278314598,3750mAh（典型值）,2019年,6月,,荣耀20,约174g,,,,2个,,,,,TFT LCD（IPS）,,,,Type-C,2299,1400
1251,62573449366,,,,,,,,,,,,,,,,,,,,1859,1400
1252,45487816017,1820,2019年,4月,,多亲新款手机F9,100,,,,2个,,,,,TFT,,,,Type-C,299,1400
1253,48272179329,3750mAh（典型值）,2019年,5月,,以官网信息为准,约174g,,,,2个,,,,,TFT LCD（IPS）,,,,Type-C,2499,1400
1254,56128919689,以官网信息为准,2015年,以官网信息为准,,以官网信息为准,以官网信息为准,,,,其他,,,,,其他,,,,其它接口,149,1400
1255,38459716370,1050mAh,2018年,以官网信息为准,Philips,以官网信息为准,约138,,,,1个,,,,,TFT,,,,其它接口,198,1400
1256,34693782047,,,,,,,,,,,,,,,,,,,,4599,1300
1257,50097517947,3500mAh（典型值）,2019年,6月,,华为nova5pro,约171克（含电池）,,,,2个,,,,,OLED,,,,Type-C,2499,1400
1258,42326921072,3200,2019年,1月,Coolpad,1832-A0,195,其他,,,2个,,,6.0英寸,1440*720,TFT,,后置双摄,,Micro USB,499,1300
1259,49370965822,2000,2019年,5月,索爱,索爱 SA-T1 移动/联通 老人手机,120,,,,2个,,,,,其他,,,,其它接口,99,1300
1260,55294371632,3915mAh （额定值）4000mAh（典型值）,2019年,9月,OPPO,Reno2,约189g,,,,2个,,,,,AMOLED,,,,Type-C,2999,1400
1261,59542928337,,,,,,,,,,,,,,,,,,,,6899,1400
1262,55122913789,3400（典型值）,2019年,3月,,华为畅享 9S,约160g,,,,2个,,,,,TFT LCD（IPS）,,,,Micro USB,958,1400
1263,59894121601,4200mAh（典型值）,2019年,11月,HUAWEI,HUAWEI Mate 30 5G,196克（含电池）,,,,2个,,,,,OLED,,,,Type-C,5499,1400
1264,59406099252,4500,2019年,10月,,IQOO NEO 855型,198.5,,,,2个,,,,,AMOLED,,,,Type-C,2298,1400
1265,42434845287,3120mAh（typ）/3020mAh (min,2018年,5月,XIAOMI,小米8SE,164 以官网信息为准,,,,2个,,,,,AMOLED,,,,Type-C,1358,1400
1266,55175270304,,,,,,,,,,,,,,,,,,,,198,1400
1267,25075711925,600,2017年,10月,金柏利,1,120,其他,,,2个,,,2.0英寸,240*320,TFT,,无后置摄像头,,Micro USB,168,1300
1268,34528923119,600,2018年,以官网信息为准,,454,45,其他,,,1个,,,2.4英寸,596118,IPS,,其他,,Micro USB,168,1300
1269,40308397365,3800,2018年,12月,YAAO,N9,246,,,,2个,,,,,TFT,,,,Mini USB,819,1300
1270,56830149990,1821,2017年,9月,Apple,苹果8,148,,,,1个,,,,,其他,,,,Lightning（iPhone）,3348,1300
1271,1.00E+11,以官网信息为准,2018年,9月,Apple,,177,其他,其他,其他,1个,512GB,其他,5.8英寸,2436×1125,OLED,700万像素,2个,双1200万像素,Lightning（iPhone）,12298,1300
1272,56226875796,4000,2019年,9月,HUAWEI,畅享 10plus,196.8,,,,2个,,,,,其他,,,,Type-C,1499,1300
1273,51959322365,4000mAh,2018年,12月,,畅享9,168,,,,2个,,,,,TFT LCD（IPS）,,,,Micro USB,999,1300
1274,56830787626,以官网信息为准,2018年,9月,Apple,iphone xs(,177,,,,1个,,,,,OLED,,,,Lightning（iPhone）,5388,1400
1275,11075527091,1200,2015年,8月,索爱,Z6 移动/联通 翻盖老人手机,160,,,,2个,,,,,其他,,,,其它接口,219,1300
1276,50795952695,1000,2016年,1月,,C18A,62,,,,1个,,,,,其他,,,,Micro USB,178,1300
1277,1.00E+11,4030,2019年,3月,vivo,Y91,163.5,MTK MT6762,,,2个,,,6.2英寸,1520x720,LCD,,后置单摄,,Micro USB,899,1300
1278,18780117159,2400,2016年,以官网信息为准,,BA520,7.9,其他,,,2个,,,5.0英寸,596120,其他,,后置单摄,,Micro USB,338,1300
1279,28981061713,3400mAh（典型值）,2018年,11月,,荣耀10青春版,约162克（含电池）,其他,,,2个,,,其他英寸,其他,其他,,其他,,Micro USB,1230,1300
1280,24363950717,400mAh,2019年,以官网信息为准,,V3,35,其他,,,1个,,,1.5英寸,596118,其他,,后置单摄,,其它接口,98,1300
1281,54227518914,,,,,,,,,,,,,,,,,,,,4158,1300
1282,56834297309,5000mAh(典型值)4900mAh（额定值）,2018年,7月,HUAWEI,荣耀note10,约230g,,,,2个,,,,,AMOLED,,,,Type-C,1449,1300
1283,43299934724,3340mAh（典型值）,2019年,3月,HUAWEI,华为nova4e,约159克（含电池）,,,,2个,,,,,IPS,,,,Type-C,1208,1300
1284,45592512665,3400mAh（典型值） 3320mAh（最小值）,2019年,4月,HUAWEI,荣耀20i,约164克（含电池）,,,,2个,,,,,IPS,,,,Micro USB,999,1300
1285,32924738685,5400,2018年,9月,AGM,AGM H1,240,,,,2个,,,,,LCD,,,,Type-C,1699,1300
1286,40047437928,5400,2018年,9月,AGM,AGM H1,240,,,,2个,,,,,LCD,,,,Type-C,1549,1300
1287,43298116984,3340（典型值）,2019年,3月,,以官网信息为准,以官网信息为准,,,,2个,,,,,其他,,,,Type-C,1219,1300
1288,30722070054,2100mAh,2018年,以官网信息为准,Coolpad,锋尚N3,165.5(克),其他,,,2个,,,5.45英寸,596120,其他,,后置单摄,,Micro USB,399,1300
1289,11898178629,1200,2016年,以官网信息为准,,C30A,200,其他,,,1个,,,2.4英寸,320*240,其他,,后置单摄,,Micro USB,209,1300
1290,1.00E+11,1700,2019年,4月,Philips,E289,158,其他,,,2个,,,2.4英寸,240*320,TFT,,后置单摄,,Micro USB,338,1300
1291,59888373153,4000,2019年,10月,smartisan,坚果 Pro3,185,,,,2个,,,,,AMOLED,,,,Type-C,2399,1300
1292,53371916410,4000,2019年,7月,HUAWEI,nova 5i Pro,约178g,,,,2个,,,,,LTPS,,,,Type-C,1799,1300
1293,1.00E+11,2300mAh,2017年,7月,SAMSUNG,三星领世旗舰8 4GB+64GB 黑色（SM-G9298）翻盖智能商务手机 4.2英寸双屏 无线充电 双卡双待,235,骁龙820（MSM8996）,,,2个,,,4.2英寸,1920×1080,Super Amoled,,后置单摄,,其它接口,5099,1300
1294,40038521452,4000mAh（典型值）,2018年,12月,HUAWEI,华为 畅享9,约168克（含电池）,,,,2个,,,,,TFT,,,,Micro USB,836,1300
1295,47340147109,4065mAh典型值,2019年,4月,,Reno 10,210,,,,2个,,,,,OLED,,,,Type-C,4299,1300
1296,62712940354,4000mAh（typ）/3900mAh（min）,2019年,3月,XIAOMI,以官网信息为准,186,骁龙675,,,2个,,,6.3英寸,以官网信息为准,其他,,后置双摄,,Type-C,1059,1300
1297,53147827096,4000,2019年,7月,,荣耀9X,206,麒麟810,,,2个,,,6.59英寸,1080*2340,LTPS,,后置双摄,,Type-C,1349,1300
1298,60959075418,3190,2019年,9月,Apple,iPhone 11 pro,188,其他,,,2个,,,其他英寸,以官网信息为准 ,OLED,,其他,,其它接口,10595,1300
1299,41967500625,3300mAh/ 3200mAh以官网信息为准,2019年,2月,XIAOMI,小米9 ,173 以官网信息为准,,,,2个,,,,,AMOLED,,,,Type-C,2368,1300
1300,1.00E+11,1050,2019年,8月,Philips,E520,113,其他,,,2个,,,2.4英寸,240X320,TFT,,后置单摄,,Micro USB,359,1300
1301,62437457027,4000,2019年,以官网信息为准,,小辣椒P60,其他,其他,,,2个,,,5.84英寸,1520*720,其他,,后置双摄,,其它接口,699,1900
1302,50364125724,,,,,,,,,,,,,,,,,,,,2799,1300
1303,57734571809,2200,2019年,8月,,小辣椒,80,,,,2个,,,,,其他,,,,其它接口,198,1300
1304,56954273923,2080,2018年,2月,纽曼（Newman）,F9,158,其他,,,2个,,,2.8英寸,320x240,TFT,,后置单摄,,Micro USB,368,1300
1305,51802384507,3650,2019年,4月,HUAWEI,P30,172,,,,2个,,,,,OLED,,,,Type-C,3398,1300
1306,1.00E+11,1800,2019年,7月,Philips,E219,134,其他,,,2个,,,2.8英寸,240*320,其他,,后置单摄,,Micro USB,299,1300
1307,26897061925,5200,2018年,以官网信息为准,,S9,150g左右,其他,,,2个,,,2.4英寸,其他,其他,,后置单摄,,Micro USB,158,1200
1308,48270371045,4000mAh（典型值）,2019年,6月,HUAWEI,荣耀20pro,182g,,,,2个,,,,,TFT LCD（IPS）,,,,Type-C,2999,1200
1309,62957135046,,,,,,,,,,,,,,,,,,,,488,1200
1310,53779319567,4000mAh(典型值),2019年,6月,,华为nova 5i,178,麒麟710,,,2个,,,6.4英寸,1080*2310,LTPS,,后置四摄,,Type-C,1999,1300
1311,33310142008,3100mAh,2018年,9月,MEIZU,魅族16x,154,骁龙710,,,2个,,,6.0英寸,2160 x 1080,OLED,,后置双摄,,Type-C,1198,1200
1312,45264307539,4000mAh(典型值）,2018年,10月,,畅享9 plus,约173g(含电池),,,,2个,,,,,TFT,,,,Micro USB,1799,1200
1313,55460281697,,,,,,,,,,,,,,,,,,,,1598,1300
1314,57081414002, 4000mAh(典型值),2019年,9月,realme,realme X2,约182 克,,,,2个,,,,,Super Amoled,,,,Type-C,1629,1300
1315,46971161950,4020mAh（TYP） 3910mAh（MIN）,2019年,4月,,OPPO A9,190,其他,,,2个,,,6.53英寸,596120,TFT,,后置双摄,,Micro USB,1299,1200
1316,28997987139,1800,2018年,以官网信息为准,,R2015,250,,,,2个,,,,,其他,,,,Micro USB,499,1200
1317,40635301744,3340,2018年,8月,HUAWEI,nova 3i,169,,,,2个,,,,,TFT,,,,Micro USB,1099,1200
1318,44322841632,1700,2019年,4月,,飞利浦老人机,158,其他,,,2个,,,2.4英寸,320*240,TFT,,后置单摄,,Micro USB,379,1200
1319,31261432610,3640mAh（典型值）,2018年,8月,MEIZU,魅族 16th Plus,182,,,,2个,,,,,其他,,,,Type-C,,1200
